,Data_Source,Airline_Name,Aircraft_Type,Cabin_Class,Type_Of_Lounge,Type_Of_Traveller,Date_Visit,Date_Flown,Airport,Route,Cabin_Staff_Service,Lounge_Staff_Service,Bar_And_Beverages,Food_And_Beverages,Ground_Service,Catering,Cleanliness,Comfort,Aisle_Space,Wifi_And_Connectivity,Inflight_Entertainment,Viewing_Tv_Screen,Power_Supply,Seat,Seat_Type,Seat_Comfort,Seat_Legroom,Seat_Storage,Seat_Width,Seat_Recline,Washrooms,Value_For_Money,Overall_Customer_Rating,Recommended,Date_Review,Review,Sentence,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL,Unnamed: 54
4366,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points positifs . Excellent crew  delicious Austrian wine  only a short flight so only some nibbles to eat which was fine. Points négatifs . Seat wasn't the best  quite hard on the middle back.,seat wasn't the best  quite hard on the middle back,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4367,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,0",,,Points négatifs . small seats no LCD for each one food nor so good.,small seats no lcd for each one food nor so good,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4368,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points positifs . Good experience  service was good  and attendants were courteous,good experience  service was good  and attendants were courteous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
4369,Kayak,avianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,0",,,Points négatifs . 3 hour delay,3 hour delay,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4370,Kayak,avianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Crew was amazing and the plane was big and comfortable.,crew was amazing and the plane was big and comfortable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4371,Kayak,avianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Easy check in  and boarding process.,easy check in  and boarding process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
4372,Kayak,avianca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points négatifs . This is a really great flight  an airplane with a little more leg room would have been nice  but overall was excellent.,this is a really great flight  an airplane with a little more leg room would have been nice  but overall was excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4373,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,8",,,Points positifs . Good service for the price,good service for the price,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
4374,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,0",,,Points négatifs . Poor food swllection,poor food swllection,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4375,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . On time  efficient boarding  entertainment console.,on time  efficient boarding  entertainment console,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
4376,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points négatifs . Breakfast was not good,breakfast was not good,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4377,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Great experience all together. Points positifs . Airplane was clean and New.Points négatifs . Only 4 bathrooms 2 in each isle and one of them in the middle of the flight stop working causing long lines.,great experience all together,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4378,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Great experience all together. Points positifs . Airplane was clean and New.Points négatifs . Only 4 bathrooms 2 in each isle and one of them in the middle of the flight stop working causing long lines.,airplane was clean and new,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4379,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Great experience all together. Points positifs . Airplane was clean and New.Points négatifs . Only 4 bathrooms 2 in each isle and one of them in the middle of the flight stop working causing long lines.,only 4 bathrooms 2 in each isle and one of them in the middle of the flight stop working causing long lines,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,-1,
4380,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Friendly crew and great timing.,friendly crew and great timing,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,
4381,Kayak,avianca-brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Great food offered in flight even thought the flight duration was short.,great food offered in flight even thought the flight duration was short,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
4382,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Points négatifs . The people wouldn’t let us know exactly why we were late and most of the couldn’t speak Portuguese or English well,the people wouldn’t let us know exactly why we were late and most of the couldn’t speak portuguese or english well,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,
4383,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6",,,Points positifs . Nice crew,nice crew,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4384,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . Very old planes  flight got delayed lost my connections and very bad information and help  had to stay in the airport for 6 hours to get a hotel,very old planes  flight got delayed lost my connections and very bad information and help  had to stay in the airport for 6 hours to get a hotel,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,
4385,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Left on time  attendants always helpful and kind.Points positifs . Leaving on time and the flight was not full.,left on time  attendants always helpful and kind,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
4386,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Left on time  attendants always helpful and kind.Points positifs . Leaving on time and the flight was not full.,leaving on time and the flight was not full,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4387,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,0",,,Points négatifs . No entertainment,no entertainment,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4388,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Worst flight ever. Points positifs . 5 hours delayed,worst flight ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4389,Kayak,avior-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Worst flight ever. Points positifs . 5 hours delayed,5 hours delayed,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4390,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,"Points positifs . Comfortable seats._x000D_
On time departure_x000D_
Good service_x000D_
Friendly crew",comfortable seats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4391,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,"Points positifs . Comfortable seats._x000D_
On time departure_x000D_
Good service_x000D_
Friendly crew","on time departure_x000D_
good service_x000D_
friendly crew",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,
4392,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Very good airline  much better than far more expensive ones...Points positifs . New and clean planes  very professional and gentle staff  convenient and not crowded airport in Baku  good enough (comparing to others) food  etc.,very good airline  much better than far more expensive ones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4393,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Very good airline  much better than far more expensive ones...Points positifs . New and clean planes  very professional and gentle staff  convenient and not crowded airport in Baku  good enough (comparing to others) food  etc.,new and clean planes  very professional and gentle staff  convenient and not crowded airport in baku  good enough (comparing to others) food  etc,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,
4394,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,"Points négatifs . No hAlal meal even mentioned in air ticket _x000D_
Seats was empty but never allowed to switch _x000D_
If you asked anything they behave like they are doing favors to you","no halal meal even mentioned in air ticket _x000D_
seats was empty but never allowed to switch _x000D_
if you asked anything they behave like they are doing favors to you",0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,
4395,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . friendly staff  well organized,friendly staff  well organized,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4396,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points positifs . Very friendly staff  very attentive. Comfortable flight and plenty of food and drinks offered. Points négatifs . Wifi connection was bad.,very friendly staff  very attentive,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4397,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points positifs . Very friendly staff  very attentive. Comfortable flight and plenty of food and drinks offered. Points négatifs . Wifi connection was bad.,comfortable flight and plenty of food and drinks offered,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
4398,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points positifs . Very friendly staff  very attentive. Comfortable flight and plenty of food and drinks offered. Points négatifs . Wifi connection was bad.,wifi connection was bad,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4399,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Great experience  would fly again and recommend thPoints positifs . JFK to tel Aviv  no delays whatsoever  beautiful planes  great kosher meal. All in all a great experience (if a bit out of the way to stop in Baku),great experience  would fly again and recommend thpoints positifs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4400,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Great experience  would fly again and recommend thPoints positifs . JFK to tel Aviv  no delays whatsoever  beautiful planes  great kosher meal. All in all a great experience (if a bit out of the way to stop in Baku),jfk to tel aviv  no delays whatsoever  beautiful planes  great kosher meal,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,
4401,Kayak,azerbaijan-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Great experience  would fly again and recommend thPoints positifs . JFK to tel Aviv  no delays whatsoever  beautiful planes  great kosher meal. All in all a great experience (if a bit out of the way to stop in Baku),all in all a great experience (if a bit out of the way to stop in baku),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4402,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3",,,Points positifs . Nice crew  good food and free wine.Points négatifs . Flight was delayed and they charge extra for seating next to each other.,nice crew  good food and free wine,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,
4403,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3",,,Points positifs . Nice crew  good food and free wine.Points négatifs . Flight was delayed and they charge extra for seating next to each other.,flight was delayed and they charge extra for seating next to each other,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,
4404,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . Worst international airline. Old aircrafts  no A/V equipment  really bad food and service.,worst international airline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4405,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . Worst international airline. Old aircrafts  no A/V equipment  really bad food and service.,old aircrafts  no a/v equipment  really bad food and service,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4406,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,3",,,Points positifs . The staff were nice  I was sitting in a bulkhead seat so that was nice to have extra room. Points négatifs . There was no entertainment (broken) and the meal was not the greatest.,the staff were nice  i was sitting in a bulkhead seat so that was nice to have extra room,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4407,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,3",,,Points positifs . The staff were nice  I was sitting in a bulkhead seat so that was nice to have extra room. Points négatifs . There was no entertainment (broken) and the meal was not the greatest.,there was no entertainment (broken) and the meal was not the greatest,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4408,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6",,,Points positifs . Crew was pleasant and helpfulPoints négatifs . Seats were very tight and uncomfortable.,crew was pleasant and helpfulpoints négatifs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4409,Kayak,azores-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6",,,Points positifs . Crew was pleasant and helpfulPoints négatifs . Seats were very tight and uncomfortable.,seats were very tight and uncomfortable,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4410,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Good food  good plain condition  good entertainment,good food  good plain condition  good entertainment,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4411,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,3",,,Points positifs . Seats are hard,seats are hard,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4412,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Points positifs . Best airline in Brazi,best airline in brazi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4413,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points négatifs . No much space in the seats,no much space in the seats,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4414,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Business accommodations were great and the staff was fantastic,business accommodations were great and the staff was fantastic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4415,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,6",,,Points négatifs . Flight was delayed almost one hour  the cabin was too hot.,flight was delayed almost one hour  the cabin was too hot,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,
4416,Kayak,azul-brazilian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . economy xtra seats were nice,economy xtra seats were nice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4417,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points négatifs . The departure was slightly delayed. However  the professionalism of the crew overshadowed the delay.,the departure was slightly delayed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4418,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points négatifs . The departure was slightly delayed. However  the professionalism of the crew overshadowed the delay.,however  the professionalism of the crew overshadowed the delay,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,
4419,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,6",,,Fight delayed Points négatifs . Our flight was delayed and very few updates were given,fight delayed points négatifs,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4420,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,6",,,Fight delayed Points négatifs . Our flight was delayed and very few updates were given,our flight was delayed and very few updates were given,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,
4421,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Delayed Points négatifs . Delayed an hour and half couldn’t find passengers on board and in bound plane arrived kate,delayed points négatifs,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4422,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Delayed Points négatifs . Delayed an hour and half couldn’t find passengers on board and in bound plane arrived kate,delayed an hour and half couldn’t find passengers on board and in bound plane arrived kate,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4423,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Worst experience ever Points négatifs . Flights were delayed  baggage lost  employees rude and unwilling to help  check in process chaotic and took 3 hrs  flight was over booked with multiple delays   poor customer service overall,worst experience ever points négatifs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4424,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Worst experience ever Points négatifs . Flights were delayed  baggage lost  employees rude and unwilling to help  check in process chaotic and took 3 hrs  flight was over booked with multiple delays   poor customer service overall,flights were delayed  baggage lost  employees rude and unwilling to help  check in process chaotic and took 3 hrs  flight was over booked with multiple delays   poor customer service overall,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,
4425,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points négatifs . Delayed,delayed,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4426,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . On time Friendly crew,on time friendly crew,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
4427,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,6",,,Points négatifs . flight was delayed seating was cramped no water was issued out plane's breaks kept screeching,flight was delayed seating was cramped no water was issued out plane's breaks kept screeching,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4428,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0",,,Points négatifs . Our flight was delayed a half an hour only to get on the plane and sit there for another half an hour with no air sweating.,our flight was delayed a half an hour only to get on the plane and sit there for another half an hour with no air sweating,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4429,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3",,,Points positifs . Flight was on time.,flight was on time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4430,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,6",,,Points positifs . Clean well maintained inside  on time flight,clean well maintained inside  on time flight,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4431,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Pleasant staff and on time flight.,pleasant staff and on time flight,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
4432,Kayak,bahamasair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,3",,,Points négatifs . Our flight was delayed by almost two hours with zero explanation as to why and then the screen for our gate never said the correct information so we had to keep asking every thirty minutes the flight was delayed if it was actually the correct gate because non of the TVs in the remote area reflected our destination and the desk girls just said yeah you’re in the right place and ignored us otherwise.,our flight was delayed by almost two hours with zero explanation as to why and then the screen for our gate never said the correct information so we had to keep asking every thirty minutes the flight was delayed if it was actually the correct gate because non of the tvs in the remote area reflected our destination and the desk girls just said yeah you’re in the right place and ignored us otherwise,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,
4433,Kayak,bangkok-airways,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,8",,,Points positifs . Sweet and professional staff,sweet and professional staff,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4434,Kayak,bangkok-airways,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,3",,,Points négatifs . No entertainment,no entertainment,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4435,Kayak,bangkok-airways,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Great costumer service,great costumer service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
